longitude,latitude,track_id,class_name,confidence,reliability,accuracy_meters,detection_count,first_frame,last_frame,duration_frames,estimated_distance_m
-58.66926336210288,-34.662189223618924,98596,Led-150,0.8,0.987,1.0,1,0,100,100,25.0
-58.669258642371716,-34.66218531220163,98606,Led-150,0.8,0.988,1.0,1,0,100,100,25.0
-58.66924277447061,-34.66216857196643,98617,Led-240,0.8,0.99,1.0,1,0,100,100,25.0
-58.669259193389166,-34.66218576260204,98618,Led-150,0.8,0.989,1.0,0,0,100,100,25.0
-58.66925643836929,-34.6621681643235,98640,Led-150,0.8,0.99,1.0,0,0,100,100,25.0
-58.669258689673306,-34.662185364850615,98645,Led-240,0.8,0.988,1.0,0,0,100,100,25.0
-58.66918519609566,-34.66211121104434,98665,Led-240,0.8,0.986,1.0,0,0,100,100,25.0
-58.66931414475882,-34.662147828783624,98668,Led-150,0.8,0.99,1.0,0,0,100,100,25.0
-58.669226616427196,-34.66213969816566,98676,Led-150,0.8,0.986,1.0,1,0,100,100,25.0
-58.669239761774016,-34.66216786910076,98678,Led-150,0.8,0.99,1.0,0,0,100,100,25.0
-58.66925695791699,-34.66218531452659,98681,Led-240,0.8,0.99,1.0,1,0,100,100,25.0
-58.669314744589975,-34.662148680986306,98728,Led-150,0.8,0.988,1.0,0,0,100,100,25.0
-58.66926880042754,-34.66218841218387,98750,Led-150,0.8,1.0,1.0,1,0,100,100,25.0
-58.66923762944098,-34.662165913605335,98758,Led-150,0.8,0.996,1.0,0,0,100,100,25.0
-58.66929068864132,-34.662171067520134,98763,Led-240,0.8,0.998,1.0,0,0,100,100,25.0
-58.66926366696852,-34.66218858455077,98766,Led-150,0.8,1.0,1.0,0,0,100,100,25.0
-58.66926075473715,-34.66218963448052,98777,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.66926169522407,-34.66218922370813,98804,Led-150,0.8,1.0,1.0,1,0,100,100,25.0
-58.669256968126646,-34.66212794104397,98811,Led-240,0.8,0.998,1.0,0,0,100,100,25.0
-58.669256955654006,-34.6621857563935,98826,Led-150,0.8,0.998,1.0,1,0,100,100,25.0
-58.66925657959578,-34.66218388575363,98868,Led-150,0.8,0.987,1.0,3,0,100,100,25.0
-58.669256654955966,-34.66218541827657,98889,Led-240,0.8,1.0,1.0,1,0,100,100,25.0
-58.6692570342875,-34.662128472880056,98890,Led-150,0.8,0.992,1.0,1,0,100,100,25.0
-58.66925716929832,-34.66212892013611,98940,Led-150,0.8,0.984,1.0,0,0,100,100,25.0
-58.669269466756234,-34.662185458882746,98947,Led-240,0.8,0.997,1.0,0,0,100,100,25.0
-58.66927909551795,-34.662149198431365,98950,Led-150,0.8,0.996,1.0,0,0,100,100,25.0
-58.669348074419815,-34.66211220472947,98961,Led-240,0.8,0.98,1.0,0,0,100,100,25.0
-58.66926368349051,-34.662188580680805,98968,Led-150,0.8,1.0,1.0,0,0,100,100,25.0
-58.669271838000235,-34.66218930991785,98975,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.669184531971126,-34.66211078822141,98977,Led-240,0.8,0.984,1.0,0,0,100,100,25.0
-58.669263680641464,-34.66218691467793,98997,Led-240,0.8,0.987,1.0,0,0,100,100,25.0
-58.6692676439395,-34.662185497328224,99015,Led-240,0.8,1.0,1.0,1,0,100,100,25.0
-58.66918423850519,-34.662108406677234,99021,Led-240,0.8,0.974,1.0,1,0,100,100,25.0
-58.66931408068466,-34.66214429951095,99027,Led-240,0.8,0.995,1.0,0,0,100,100,25.0
-58.669319665828745,-34.662138586179175,99046,Led-150,0.8,0.98,1.0,0,0,100,100,25.0
-58.66926776316284,-34.66218550668058,99052,Led-150,0.8,1.0,1.0,0,0,100,100,25.0
-58.6692689601015,-34.66218566158948,99068,Led-150,0.8,1.0,1.0,0,0,100,100,25.0
-58.66923929144274,-34.66216485171843,99081,Led-240,0.8,0.992,1.0,0,0,100,100,25.0
-58.66918266263178,-34.66210679080576,99111,Led-240,0.8,0.994,1.0,0,0,100,100,25.0
-58.669256576500445,-34.66218255398316,99178,Led-150,0.8,1.0,1.0,0,0,100,100,25.0
-58.66926452229203,-34.662185636149324,99190,Led-150,0.8,1.0,1.0,0,0,100,100,25.0
-58.6692568452787,-34.662182865034254,99219,Led-240,0.8,0.998,1.0,1,0,100,100,25.0
-58.66925656032572,-34.66218253598133,99241,Led-240,0.8,1.0,1.0,1,0,100,100,25.0
-58.669256667418196,-34.66218265436767,99245,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.669260780787475,-34.66218687745605,99256,Led-150,0.8,1.0,1.0,0,0,100,100,25.0
-58.669256712373254,-34.66218272746916,99265,Led-240,0.8,0.999,1.0,0,0,100,100,25.0
-58.6692616913577,-34.66218644755699,99269,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.66930899444638,-34.66213575606066,99282,Led-150,0.8,0.966,1.0,1,0,100,100,25.0
-58.66924226979909,-34.66216789142319,99343,Led-240,0.8,0.995,1.0,0,0,100,100,25.0
-58.669261698035825,-34.66218644474849,99397,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.66925654345202,-34.66218251758555,99409,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.66925659155082,-34.6621825701472,99411,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.66926069657138,-34.66218681729309,99441,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.669247478736104,-34.66217326001104,99446,Led-150,0.8,0.994,1.0,0,0,100,100,25.0
-58.66926073080587,-34.66218684938957,99450,Led-150,0.8,1.0,1.0,0,0,100,100,25.0
-58.6692414452198,-34.662164647983545,99451,Led-240,0.8,0.981,1.0,1,0,100,100,25.0
-58.66925549453094,-34.66218147955747,99452,Led-150,0.8,0.998,1.0,0,0,100,100,25.0
-58.6692601374151,-34.66218624348871,99463,Led-240,0.8,0.999,1.0,0,0,100,100,25.0
-58.66924790854854,-34.66217370079782,99499,Led-240,0.8,0.994,1.0,0,0,100,100,25.0
-58.66925649871514,-34.6621824676468,99504,Led-150,0.8,1.0,1.0,0,0,100,100,25.0
-58.669260779357856,-34.66218687372208,99506,Led-150,0.8,1.0,1.0,0,0,100,100,25.0
-58.66925666544398,-34.662182651944725,99513,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.669268948700214,-34.6621856595837,99523,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.669256537969325,-34.66218251160134,99550,Led-150,0.8,1.0,1.0,0,0,100,100,25.0
-58.669256577619095,-34.66218255481245,99553,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.66926067486655,-34.662186795017924,99562,Led-150,0.8,1.0,1.0,0,0,100,100,25.0
-58.66925651993515,-34.6621824910234,99589,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.669256664552066,-34.66218265091362,99610,Led-150,0.8,1.0,1.0,0,0,100,100,25.0
-58.66925416810896,-34.6621074064978,99644,Led-150,0.8,0.986,1.0,1,0,100,100,25.0
-58.66924213367979,-34.66216557681581,99652,Led-150,0.8,0.99,1.0,1,0,100,100,25.0
-58.66932348507672,-34.66213466967979,99670,Led-150,0.8,0.977,1.0,1,0,100,100,25.0
-58.669256554729415,-34.66218253002275,99674,Led-150,0.8,1.0,1.0,0,0,100,100,25.0
-58.66926786249762,-34.662185515303975,99675,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.66925659055667,-34.6621825691055,99676,Led-150,0.8,1.0,1.0,0,0,100,100,25.0
-58.6692601728686,-34.66218627986809,99679,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.66922759343711,-34.66215282889631,99688,Led-150,0.8,0.992,1.0,0,0,100,100,25.0
-58.66925651464526,-34.6621824851886,99706,Led-150,0.8,1.0,1.0,0,0,100,100,25.0
-58.66925666558373,-34.66218265210401,99708,Led-150,0.8,1.0,1.0,0,0,100,100,25.0
-58.66923239668326,-34.66215777925519,99711,Led-240,0.8,0.98,1.0,0,0,100,100,25.0
-58.66934256055727,-34.662115107761416,99724,Led-150,0.8,0.933,1.0,2,0,100,100,25.0
-58.669268595002826,-34.662185602426035,99725,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.66926169197639,-34.662186447296605,99741,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.66926448655764,-34.66218564208625,99743,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.669269855156585,-34.662185852645166,99757,Led-240,0.8,1.0,1.0,1,0,100,100,25.0
-58.669256498125236,-34.66218246693403,99776,Led-150,0.8,1.0,1.0,1,0,100,100,25.0
-58.66925666601404,-34.662182652473426,99779,Led-240,0.8,1.0,1.0,1,0,100,100,25.0
-58.66930708212423,-34.662151490941255,99804,Led-150,0.8,0.997,1.0,0,0,100,100,25.0
-58.66926060011329,-34.66218671830138,99812,Led-150,0.8,1.0,1.0,0,0,100,100,25.0
-58.66925653930125,-34.66218251292671,99827,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.66925658911758,-34.662182567541656,99829,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.66927186853542,-34.66218654569663,99830,Led-150,0.8,1.0,1.0,0,0,100,100,25.0
-58.66932353257706,-34.662134620968175,99836,Led-150,0.8,0.972,1.0,1,0,100,100,25.0
-58.6692565018818,-34.662182470997315,99851,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.66925666277757,-34.66218264890585,99853,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.66926057951361,-34.66218669716097,99879,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.66926875185917,-34.66218562654134,99881,Led-240,0.8,1.0,1.0,1,0,100,100,25.0
-58.669256549124476,-34.66218252387297,99890,Led-150,0.8,1.0,1.0,3,0,100,100,25.0
-58.66925661174168,-34.6621825925916,99891,Led-240,0.8,1.0,1.0,1,0,100,100,25.0
-58.66926010656723,-34.66218621183483,99936,Led-150,0.8,1.0,1.0,0,0,100,100,25.0
-58.66932013693596,-34.66213810320232,99986,Led-150,0.8,0.995,1.0,0,0,100,100,25.0
-58.669261694791075,-34.662186446112486,99995,Led-240,0.8,1.0,1.0,1,0,100,100,25.0
-58.66926007930696,-34.66218618386282,100001,Led-240,0.8,1.0,1.0,1,0,100,100,25.0
-58.6693430776943,-34.66211457709608,100003,Led-240,0.8,0.949,1.0,1,0,100,100,25.0
-58.66926012613876,-34.66218623191754,100030,Led-150,0.8,1.0,1.0,0,0,100,100,25.0
-58.66926349998122,-34.66218584719435,100035,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.669256616355526,-34.66218259758436,100047,Led-240,0.8,1.0,1.0,1,0,100,100,25.0
-58.66926346975836,-34.66218585476198,100063,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
-58.66933056544779,-34.662127405481066,100080,Led-150,0.8,0.953,1.0,1,0,100,100,25.0
-58.66925510611396,-34.66211375218496,100099,Led-240,0.8,0.993,1.0,1,0,100,100,25.0
-58.66926843434654,-34.66218557973625,100109,Led-240,0.8,1.0,1.0,0,0,100,100,25.0
